Running,2023-07-29 06:44:31,false,"Burke Running","19.02","2,418","04:18:31","152","171","4.9","151","224","13:35","11:25","548","526","0.78","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","75.2","0:00","No","00:15.98","20","91.4","04:18:08","04:40:10","890","1,017"
Walking,2023-07-27 20:05:12,false,"Burke Walking","2.11","241","00:52:58","88","99","0.4","86","184","25:05","17:19","30","15","0.75","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","87.8","0:00","No","02:39.53","3","89.6","00:50:06","00:52:58","965","990"
Running,2023-07-27 06:07:32,false,"Burke Running","7.50","974","01:34:53","147","173","3.7","156","172","12:39","10:32","218","221","0.82","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","77.0","0:00","No","05:53.70","8","89.6","01:34:30","01:39:41","909","1,010"
Running,2023-07-26 05:30:26,false,"Burke Running","9.02","1,172","01:56:28","154","177","3.8","155","166","12:54","10:38","229","224","0.80","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","77.0","0:00","No","00:15.88","10","87.8","01:56:12","01:58:14","934","1,016"
Running,2023-07-20 05:30:11,false,"Burke Running","9.13","1,171","01:54:58","140","161","3.8","155","227","12:36","10:43","222","226","0.83","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","01:22.14","10","87.8","01:54:39","01:55:57","940","1,014"
Running,2023-07-19 06:19:31,false,"Burke Running","6.26","808","01:16:22","137","156","3.6","154","215","12:12","10:32","180","197","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","03:00.91","7","84.2","01:16:17","01:16:52","946","1,031"
Running,2023-07-17 05:58:45,false,"Burke Running","8.37","1,064","01:43:06","137","163","3.8","158","178","12:19","8:49","150","139","0.83","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","66.2","0:00","No","04:11.27","9","82.4","01:42:53","01:45:51","942","1,013"
Walking,2023-07-15 20:30:26,false,"Burke Walking","1.33","163","00:38:14","88","127","0.3","75","108","28:39","14:14","21","17","0.77","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","80.6","0:00","No","09:36.65","2","86.0","00:33:06","00:38:14","972","993"
Running,2023-07-15 06:22:18,false,"Burke Running","17.00","2,462","04:01:09","160","181","5.0","148","233","14:11","11:25","487","481","0.76","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","77.0","0:00","No","00:02.41","18","91.4","04:00:45","04:09:06","888","1,010"
Running,2023-07-11 06:16:54,false,"Burke Running","4.11","531","00:50:48","142","162","3.2","153","160","12:22","10:48","115","99","0.85","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","01:10.32","5","87.8","00:50:38","00:52:11","977","1,024"
Running,2023-07-09 06:26:17,false,"Burke Running","16.00","2,046","03:47:23","147","168","4.5","147","229","14:12","9:35","439","482","0.77","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","68.0","0:00","No","00:02.66","17","93.2","03:47:03","03:55:03","888","1,038"
Walking,2023-07-08 10:07:27,false,"Appleton Walking","2.00","221","00:39:52","88","104","0.9","101","111","19:54","17:06","48","59","0.80","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","80.6","0:00","No","00:03.79","3","87.8","00:39:24","00:41:48","767","793"
Walking,2023-07-06 19:13:34,false,"Burke Walking","2.89","350","01:21:28","80","148","0.7","84","116","28:10","21:27","60","48","0.68","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","78.8","0:00","No","26:06.05","3","86.0","01:18:41","01:21:28","963","991"
Running,2023-07-06 05:40:46,false,"Burke Running","4.50","592","00:52:31","146","168","3.9","157","168","11:40","9:45","99","94","0.88","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","69.8","0:00","No","05:15.70","5","86.0","00:52:28","00:52:52","949","1,012"
Walking,2023-07-05 19:48:23,false,"Burke Walking","2.86","329","01:13:18","90","118","0.4","86","134","25:39","18:19","280","260","0.73","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","77.0","0:00","No","21:54.74","3","86.0","01:10:32","01:13:18","373","1,027"
Running,2023-07-03 06:12:27,false,"Burke Running","8.01","1,027","01:41:57","140","164","3.9","151","243","12:44","10:48","230","227","0.84","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","00:06.55","9","87.8","01:41:52","01:42:24","936","1,018"
Running,2023-07-01 06:03:45,false,"Burke Running","10.04","1,194","02:12:00","0","0","3.5","153","232","13:09","10:48","330","309","0.80","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","68.0","0:00","No","00:28.08","11","86.0","02:11:40","02:16:31","926","1,024"
Running,2023-06-29 19:20:44,false,"Burke Running","3.11","415","00:37:13","152","173","3.4","150","158","11:58","9:47","40","41","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","86.0","0:00","No","01:22.17","4","87.8","00:37:03","00:38:18","978","1,001"
Running,2023-06-27 18:58:35,false,"Burke Running","7.00","922","01:27:58","151","168","3.7","153","168","12:34","9:01","168","153","0.84","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","77.0","0:00","No","00:02.16","8","87.8","01:27:29","01:31:29","926","1,009"
Running,2023-06-26 05:40:34,false,"Burke Running","7.01","904","01:29:50","150","172","3.6","153","168","12:49","9:57","245","250","0.82","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","66.2","0:00","No","00:04.76","8","84.2","01:29:34","01:32:16","915","1,027"
Running,2023-06-24 05:39:49,false,"Burke Running","14.00","1,856","03:22:51","145","177","4.5","148","236","14:29","10:07","345","341","0.75","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","69.8","0:00","No","00:03.05","15","91.4","03:22:47","03:27:40","896","1,017"
Running,2023-06-22 05:53:21,false,"Burke Running","3.55","462","00:42:51","145","169","3.3","152","158","12:05","10:43","59","40","0.88","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","69.8","0:00","No","06:08.43","4","84.2","00:42:43","00:43:27","970","999"
Indoor Rowing,2023-06-20 21:40:38,false,"Indoor Rowing","--","118","00:15:10","114","128","1.0","--","--","--","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","374","0","0","0","0:00","80.6","0:00","No","15:10.10","1","84.2","00:00:00","00:15:10","--","--"
Running,2023-06-19 05:57:46,false,"Burke Running","7.31","927","01:36:42","141","168","3.4","153","237","13:14","11:01","243","225","0.80","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","68.0","0:00","No","03:41.93","8","84.2","01:36:26","01:41:06","914","1,009"
Running,2023-06-17 06:27:40,false,"Burke Running","13.13","1,621","03:10:01","135","165","3.8","137","227","14:29","9:33","330","317","0.81","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","69.8","0:00","No","01:44.22","14","86.0","03:08:58","03:20:52","899","1,003"
Running,2023-06-15 18:30:23,false,"Burke Running","6.27","812","01:23:14","147","171","3.4","147","162","13:16","9:15","232","226","0.83","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","-88.6","0:00","No","03:16.10","7","84.2","01:22:43","01:26:04","883","1,021"
Running,2023-06-14 19:25:07,false,"Burke Running","3.16","429","00:39:15","159","175","3.4","151","166","12:25","4:39","452","457","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","80.6","0:00","No","01:28.55","4","84.2","00:39:04","00:42:11","-39","1,119"
Running,2023-06-10 06:34:27,false,"Burke Running","8.01","977","01:57:28","136","169","3.2","132","161","14:40","7:03","141","143","0.83","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","75.2","0:00","No","00:06.25","9","91.4","01:57:15","01:58:50","938","1,007"
Running,2023-06-08 06:30:57,false,"Burke Running","6.47","831","01:20:28","146","169","3.5","154","170","12:26","8:11","218","202","0.84","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","05:21.94","7","82.4","01:20:16","01:22:03","910","1,015"
Running,2023-06-06 05:55:37,false,"Burke Running","6.04","806","01:10:59","152","175","4.2","156","164","11:45","9:55","159","153","0.88","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:25.80","7","86.0","01:10:51","01:11:44","937","1,016"
Running,2023-06-05 05:44:04,false,"Burke Running","3.21","414","00:39:53","136","151","3.1","150","164","12:26","10:53","56","41","0.87","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","02:21.63","4","82.4","00:39:48","00:40:13","972","1,004"
Running,2023-06-03 05:30:37,false,"Burke Running","11.00","1,430","02:22:23","150","173","4.2","153","162","12:56","11:14","240","256","0.81","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:02.98","12","89.6","02:22:19","02:26:42","926","1,004"
Running,2023-06-01 05:42:38,false,"Burke Running","5.24","693","01:02:36","140","181","3.5","155","162","11:56","10:05","75","73","0.87","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","02:44.15","6","82.4","01:02:29","01:02:51","943","979"
Running,2023-05-26 05:57:17,false,"Burke Running","5.25","694","01:00:26","145","166","4.1","157","232","11:30","9:06","179","173","0.89","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","02:27.54","6","80.6","01:00:12","01:02:45","940","1,024"
Running,2023-05-23 05:57:11,false,"Burke Running","5.11","680","00:59:24","149","171","3.9","156","233","11:37","9:57","115","100","0.89","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","01:11.39","6","84.2","00:59:13","01:00:48","963","1,011"
Running,2023-05-22 06:40:48,false,"Burke - Base","5.19","708","01:00:30","155","175","4.2","154","232","11:39","7:03","137","129","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","64.4","0:00","No","00:29.58","7","84.2","00:59:27","01:00:30","785","862"
Treadmill Running,2023-05-17 05:29:53,false,"Treadmill Running","3.12","444","00:42:10","136","174","3.5","146","211","13:32","9:57","--","--","0.81","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","78.8","0:00","No","01:23.42","4","84.2","00:40:54","00:42:42","--","--"
Running,2023-05-13 09:05:26,false,"Burke Running","6.42","859","01:11:52","151","172","4.6","159","234","11:12","9:13","123","118","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","68.0","0:00","No","04:02.44","7","82.4","01:11:22","01:14:13","941","994"
Running,2023-05-12 06:32:39,false,"Burke Running","4.64","618","00:52:43","151","178","4.2","155","178","11:22","7:17","105","90","0.91","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","68.0","0:00","No","06:30.20","5","86.0","00:52:30","00:54:54","1,107","1,173"
Running,2023-05-10 06:37:58,false,"Burke Running","3.18","426","00:35:40","154","178","3.8","158","227","11:13","8:04","46","45","0.91","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","01:38.51","4","80.6","00:35:28","00:37:47","950","986"
Running,2023-05-08 19:47:19,false,"Burke Running","2.44","319","00:29:27","140","160","2.9","155","168","12:05","8:46","45","25","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","05:36.48","3","80.6","00:29:14","00:31:24","909","938"
Running,2023-05-06 07:22:56,false,"Burke Running","8.27","1,096","01:41:56","153","175","4.0","154","240","12:19","9:39","251","240","0.85","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","64.4","0:00","No","02:53.31","9","86.0","01:41:30","01:44:34","912","1,041"
Running,2023-05-04 05:48:56,false,"Burke Running","7.01","916","01:24:02","150","175","3.8","157","229","11:59","8:52","113","86","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","00:06.94","8","82.4","01:23:43","01:25:39","772","820"
Running,2023-05-02 17:26:22,false,"Burke Running","6.32","833","01:16:09","150","178","3.6","155","235","12:03","8:39","276","287","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","03:31.48","7","84.2","01:15:44","01:20:03","849","999"
Running,2023-05-01 17:15:50,false,"Burke Running","3.26","435","00:37:54","149","171","3.4","157","219","11:37","9:29","217","201","0.88","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","60.8","0:00","No","02:33.97","4","78.8","00:37:38","00:39:21","960","997"
Running,2023-04-29 08:36:13,false,"Burke Running","8.02","1,063","01:32:34","151","178","4.3","157","172","11:33","8:59","286","279","0.89","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","00:12.01","9","82.4","01:32:13","01:38:21","927","1,053"
Running,2023-04-27 06:19:45,false,"Burke Running","6.44","838","01:20:08","145","166","3.5","153","246","12:26","10:18","131","98","0.84","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","55.4","0:00","No","05:11.11","7","82.4","01:19:52","01:22:01","959","1,019"
Running,2023-04-26 06:16:08,false,"Burke Running","5.34","710","01:03:01","147","169","3.7","158","176","11:48","8:10","171","163","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","03:29.39","6","80.6","01:02:39","01:07:54","815","915"
Running,2023-04-24 18:24:26,false,"Burke Running","4.26","564","00:49:53","152","172","3.4","153","160","11:43","10:48","141","126","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","51.8","0:00","No","02:53.41","5","80.6","00:49:36","00:52:25","972","1,049"
Running,2023-04-22 07:22:09,false,"Burke Running","12.30","1,655","02:30:36","159","181","5.0","152","240","12:15","9:33","354","332","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","46.4","0:00","No","03:20.83","13","82.4","02:29:49","02:36:30","907","1,036"
Running,2023-04-20 06:22:53,false,"Burke - Base","4.21","567","00:47:02","151","168","4.1","153","162","11:10","9:31","158","123","0.94","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","51.8","0:00","No","04:50.00","5","75.2","00:46:32","00:47:06","967","1,028"
Running,2023-04-18 06:02:54,false,"Burke Running","5.12","692","00:56:34","154","170","4.3","157","171","11:02","8:47","149","132","0.93","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","51.8","0:00","No","01:11.52","6","75.2","00:56:20","00:59:05","938","1,003"
Running,2023-04-15 07:47:44,false,"Burke Running","13.12","1,758","02:42:22","157","182","5.0","147","235","12:23","9:35","332","330","0.88","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","01:20.56","14","89.6","02:41:55","02:46:49","907","1,001"
Running,2023-04-13 06:11:24,false,"Burke - Base","4.01","530","00:44:29","144","164","4.0","154","169","11:05","8:43","62","51","0.94","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","03:28.69","5","82.4","00:44:11","00:44:29","661","999"
Running,2023-04-11 06:19:16,false,"Burke Running","4.14","553","00:45:36","143","157","4.0","160","237","11:00","8:52","110","91","0.92","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","60.8","0:00","No","01:21.15","5","78.8","00:45:31","00:45:52","952","999"
Running,2023-04-10 06:25:36,false,"Burke Running","4.62","619","00:53:24","150","167","3.9","152","169","11:34","8:36","124","121","0.92","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","57.2","0:00","No","07:16.68","5","78.8","00:53:11","00:56:01","925","990"
Running,2023-04-08 06:45:38,false,"Burke Running","7.11","976","01:17:36","162","178","5.0","160","232","10:55","8:06","201","214","0.92","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","00:03.87","9","80.6","01:17:25","01:18:40","909","1,012"
Running,2023-04-06 19:00:05,false,"Burke - Base","3.70","497","00:41:30","150","173","4.0","159","171","11:12","9:20","95","86","0.91","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","57.2","0:00","No","01:44.10","5","80.6","00:41:02","00:41:43","965","993"
Running,2023-04-05 18:34:12,false,"Burke Running","3.12","423","00:33:59","150","174","4.1","161","173","10:54","8:49","147","143","0.92","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","01:09.13","4","84.2","00:33:53","00:35:21","957","995"
Treadmill Running,2023-04-03 19:27:08,false,"Treadmill Running","4.27","616","01:05:52","134","169","3.3","134","225","15:27","8:52","--","--","0.78","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","78.8","0:00","No","04:29.96","5","87.8","01:03:23","01:05:52","--","--"
Treadmill Running,2023-03-31 05:55:27,false,"Treadmill Running","2.28","320","00:32:03","130","164","2.9","147","235","14:05","8:57","--","--","0.78","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","75.2","0:00","No","03:50.31","3","82.4","00:30:35","00:32:03","--","--"
Running,2023-03-28 05:39:39,false,"Burke Running","3.44","457","00:39:37","148","172","3.6","160","168","11:31","9:57","66","48","0.87","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","04:44.40","4","82.4","00:39:32","00:39:42","1,084","1,113"
Treadmill Running,2023-03-25 09:58:06,false,"Base","4.10","556","00:58:10","135","171","3.3","143","240","14:11","8:29","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","75.2","0:00","No","00:09.59","6","82.4","00:57:39","00:58:10","--","--"
Running,2023-03-22 17:49:57,false,"Burke - Base","6.28","841","01:11:29","153","178","4.4","154","220","11:23","7:53","147","126","0.92","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","57.2","0:00","No","05:03.68","7","80.6","01:10:36","01:12:08","938","1,017"
Running,2023-03-21 19:14:20,false,"Burke - Base","4.10","544","00:46:28","150","174","3.9","158","169","11:20","9:53","100","83","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","04:22.34","5","80.6","00:46:13","00:46:28","970","1,010"
Treadmill Running,2023-03-19 10:50:24,false,"Base","5.47","837","01:23:08","138","167","4.1","135","249","15:11","5:24","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:07.89","7","86.0","01:19:35","01:24:14","--","--"
Indoor Rowing,2023-03-18 08:41:21,false,"Indoor Rowing","--","204","00:20:17","130","156","2.5","--","--","--","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","513","0","0","0","0:00","75.2","0:00","No","20:16.64","1","78.8","00:00:00","00:20:17","--","--"
Treadmill Running,2023-03-17 17:39:44,false,"Base","4.27","563","01:05:08","127","155","3.1","136","203","15:14","12:20","--","--","0.78","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","00:08.11","6","82.4","01:04:56","01:07:02","--","--"
Running,2023-03-14 18:48:00,false,"Burke - Base","4.31","582","00:48:59","150","175","4.1","153","166","11:22","9:45","70","60","0.93","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","48.2","0:00","No","03:57.59","5","77.0","00:48:07","00:49:36","970","1,010"
